created_at,tweet_id,screen_name,rt,fav,text 
Mon Sep 26 11:24:22 +0000 2016,780367404195016704,aasim_zbr,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367404178235393,aakif_bht,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367404144660480,86Saadiya,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367404115320833,83_farwa,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367404094349312,81Fazeela,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367404069183489,79Fariha,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367404056637440,76Aleezay,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367404044083200,72_ibrah,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367404027248640,74Alishba,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403989536768,52_wahab,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403976945664,71_zynah,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403968557056,73_ifra,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403968520192,53_qasim,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403880415232,58Sharjeel,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403867893760,54_razzi,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403851087877,57_basit,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403851083777,430_osama,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403804942336,prismlahore,0,0,b'RT  DHA City Lahore (5-Marla) Residential File At 10.50 Lacs Contact 03224003475  #Pakistan OK31'
Mon Sep 26 11:24:22 +0000 2016,780367403758780416,51_hashim,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403712651264,41Sohail,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367403670700033,Zarnishkabir,83,0,b'RT @BanRadicals: The irony is that  without any proof #India pointed fingers at #Pakistan even while #UriAttack was under way. #UriFalseFla\\u2026'
Mon Sep 26 11:24:22 +0000 2016,780367402856886272,Adarsh495,220,0,"b""RT @SirJadejaaaa: After #ISRO's #PSLV SCATSAT-1 &amp; 7 Others Satellite Launch,Here's Pakistan Trying To Launch Their Satellite In Space\\n http\\u2026"""
Mon Sep 26 11:24:21 +0000 2016,780367401028386816,Pakistan_ak47,0,0,b'@htTweets @narendramodi darpok sala!'
Mon Sep 26 11:24:21 +0000 2016,780367400520654849,GtestD,0,0,b'FROM PTI: Congress Wants Pakistan To Be Declared A Terrorist State'
Mon Sep 26 11:24:21 +0000 2016,780367400000626688,BijeePandey,53,0,b'RT @TheViralFever: Sushma Swaraj all set to give befitting reply to Pakistan at UN today. https://t.co/uy682Sqqir'
Mon Sep 26 11:24:20 +0000 2016,780367398381625344,jobspakistan,0,0,"b'Jobs in Pakistan Secretary To CEO Jobs in Karachi, Pakistan https://t.co/9YcXZC1oUb Apply Now'"
Mon Sep 26 11:24:20 +0000 2016,780367398134280192,ahmadattiquejt1,3,0,"b'RT @HamzaShahrukhp: If You Want To Save Pakistan From Our Corrupt Leaders Then, #SupportKhanSavePakistan\\nImran Khan Is Our Last Hope....!!!\\u2026'"
Mon Sep 26 11:24:20 +0000 2016,780367398125899776,Nabijan10,0,0,"b""@NSA_India @mysoulindia The Pushtuns of Pakistan also didn't recognized the so called border made by British in this area."""
Mon Sep 26 11:24:20 +0000 2016,780367396464893952,readerrathore,118,0,"b""RT @khushi2434: #ISRO launches India's SCATSAT-1 and 7 other satellites from spaceport of Sriharikota and Pakistan still searching for #Rot\\u2026"""
Mon Sep 26 11:24:20 +0000 2016,780367395651067904,BTVI,1,1,b'FROM PTI: Congress Wants Pakistan To Be Declared A Terrorist State'
Mon Sep 26 11:24:20 +0000 2016,780367394476883968,ahmadattiquejt1,3,0,b'RT @FaizanKhan_95: #SupportKhanSavePakistan Only hope of Pakistan https://t.co/2fwBBaw2qM'
Mon Sep 26 11:24:19 +0000 2016,780367394128613377,YazdJBilimoria,7,0,b'RT @manojcg4u: Congress demands scaling down of diplomatic presence in Pakistan. Special parliament session to discuss security situation.\\u2026'
Mon Sep 26 11:24:19 +0000 2016,780367393713364992,bleachsunny,0,0,b'@amna_sayx \\nYaar Pakistan Doraemon banned krne k8 bast krta h..'
Mon Sep 26 11:24:19 +0000 2016,780367393201659904,SREEHARI2001,1,0,b'RT @ranikhet: Let us face the Nuclear. I thought India was also Nuclear. That does not frighten Pakistan https://t.co/WmhplOSCd1'
Mon Sep 26 11:24:19 +0000 2016,780367392907993088,avio280289,4,0,"b'RT @irkjain: Friends\\nPl give a last push in declaring #Pak #TerrorState\\nonly15k registrations,now needed\\nhttps://t.co/9JTQyCfuvK\\nhttps://t.\\u2026'"
Mon Sep 26 11:24:19 +0000 2016,780367392811528192,aapneetumattas,5640,0,"b'RT @narendramodi: India is going through a troubled situation. China intrudes our borders, Pakistan kills our soldiers time &amp; again but Cen\\u2026'"
Mon Sep 26 11:24:19 +0000 2016,780367392069279744,haripdl,0,0,"b'@HamzaSaqmd @TarekFatah in general 90%or more, they are Pakistan zindabaad'"
Mon Sep 26 11:24:19 +0000 2016,780367390680821760,dvji,480,0,b'RT @Swamy39: Shall Pakistan get Jhatka or Halal treatment?'
Mon Sep 26 11:24:18 +0000 2016,780367387900207104,muhammadqaan007,0,0,b'America: Kiss me harder \\U0001f618\\U0001f48b\\nEngland: Kiss me slowly \\U0001f60d\\U0001f618\\nIn Pakistan: Oyeeee jaldi kro koi aa jaye ga... \\U0001f62c\\U0001f61c\\U0001f602\\U0001f600'
Mon Sep 26 11:24:18 +0000 2016,780367387078103040,Sanjesh12351807,1,0,b'RT @KGondalia: Petition to declare Pak a terrorist state now on White House website.\\n1 lakh signs needed in 30 days.\\nSign &amp; spread-\\nhttps:/\\u2026'
Mon Sep 26 11:24:16 +0000 2016,780367381646315520,Hindian_Patriot,21,0,b'RT @sukanyaiyer2: To isolate Pakistan I wd like to request GOI not to support these so called Pseudo creative artists Fm acrossborder https\\u2026'
Mon Sep 26 11:24:16 +0000 2016,780367379578531840,Nice_Info74,0,0,b'Pakistan: Sona Gold Rs Ounce 1338\\n24KT Tola=52450\\n24KT Gm=44960\\n22KT Gm=41220\\n21KT Gm=39346\\n18KT Gm=33725\\nSilver Tola 740\\n26/09/2016:'
Mon Sep 26 11:24:16 +0000 2016,780367379117187072,Vedchetan,11,0,b'RT @timesofindia: Congress seeks special session of Parliament to discuss internal security and to declare Pakistan a terror sponsoring sta\\u2026'
Mon Sep 26 11:24:16 +0000 2016,780367378051764224,DenseIdiots,107,0,b'RT @madhukishwar: You are free to fight whoebver threatens artists in India. Try doing that in Pakistan https://t.co/CK5Rk5Oe0W'
Mon Sep 26 11:24:15 +0000 2016,780367376860733440,LDMakkar,3908,0,"b'RT @TarekFatah: Someone asked me, what is the difference between an #Indian and a #Pakistan. This picture should do the job. http://t.co/tx\\u2026'"
Mon Sep 26 11:24:15 +0000 2016,780367374096535552,PravinGyan,2,0,b'RT @NewsroomPostCom: \\u091a\\u0940\\u0928 \\u0928\\u0947 \\u092b\\u093f\\u0930 \\u092a\\u093e\\u0915 \\u0915\\u093e \\u0906\\u0924\\u0902\\u0915\\u0935\\u093e\\u0926 \\u092a\\u0930 \\u0938\\u093e\\u0925 \\u0926\\u0947\\u0928\\u0947 \\u0938\\u0947 \\u091d\\u093e\\u0921\\u093c\\u093e \\u092a\\u0932\\u094d\\u0932\\u093e https://t.co/n73KrapCuV https://t.co/GhO1PBp6wa'
Mon Sep 26 11:24:15 +0000 2016,780367373937156097,atul_kakkar156,48,0,b'RT @Noor_Bibi1: Baloch kids being brutally kill in Balochistan by Pakistan\\nSo sad no coverage no attention from international Media. https:\\u2026'
Mon Sep 26 11:24:15 +0000 2016,780367373782003714,cool_bulls,3,0,b'RT @gujju_tweeter: Situation of BHAKT on the issue of war against Pakistan.\\U0001f602\\U0001f602 https://t.co/bgVobBKy3P'
Mon Sep 26 11:24:14 +0000 2016,780367373123645440,BachaKhan_Fan,0,0,b'China again declines to confirm backing Pakistan on Kashmir https://t.co/cw0o8R3gKr via @timesofindia China is USA in d making.'
Mon Sep 26 11:24:14 +0000 2016,780367371278032896,kronkareshwar,12,0,b'RT @PTI_News: Congress also demands withdrawal of MFN status to Pakistan and imposition of economic sanctions.'
Mon Sep 26 11:24:13 +0000 2016,780367368446963712,Shaitaan_Baalak,18,0,"b'RT @thekernelspeaks: Hey Pakistan, did you know the same engine used in Indian Space Rocket missions can be used in Indian Ballistic Missil\\u2026'"
Mon Sep 26 11:24:13 +0000 2016,780367366895104000,MeHayaH,6,0,b'RT @DjGambler_45: Jo awam ke liye zalim hae wo pakistan ke liye kese maharban ho skta hae?    #NawazBigThreat4Pak'
Mon Sep 26 11:24:13 +0000 2016,780367366605660160,farah_herbalist,0,0,b'5 Best Foods that Help in Liver Regeneration\\nhttps://t.co/FtWmFL46I4\\n#diettips https://t.co/jMlQHBQ6NJ #Karachi #Pakistan'
Mon Sep 26 11:24:12 +0000 2016,780367364604956672,ahmadattiquejt1,3,0,b'RT @akhalilc: Only saviour of Pakistan in politics \\U0001f60d #SupportKhanSavePakistan https://t.co/SaimHnUvGs'
Mon Sep 26 11:24:12 +0000 2016,780367364487536640,f8823d21ddd249d,7,0,b'RT @noburqa: https://t.co/iY3AWot7Lc'
Mon Sep 26 11:24:12 +0000 2016,780367363384324097,jdhaliwal175,7,0,b'RT @tweetingtonia: Both nuclear explosions that took place in North Korea this year are \\u201cmade in Pakistan\\u201d writes Madhav Nalapat #DPRK http\\u2026'
Mon Sep 26 11:24:12 +0000 2016,780367363258671104,ahmadraza810,9,0,b'RT @DunyaNews: Jamrud tribes take to streets to express solidarity with Pakistan Army https://t.co/hsobNXeajs https://t.co/8D3qbG7ZaI'
Mon Sep 26 11:24:12 +0000 2016,780367361454977024,shubhadam13,2615,0,b'RT @Swamy39: Let us start against Pakistan with graded retaliation:1.Expel Pak Emb staff upto Third Secy; 2.Scrap MFN; 3. Suspend Indus Riv\\u2026'
Mon Sep 26 11:24:12 +0000 2016,780367360867700736,kousikmca,172,0,b'RT @rishibagree: While we criticize PM @narendramodi for being soft on Pakistan\\nThis is what a Pakistani Security analyst have to say about\\u2026'
Mon Sep 26 11:24:11 +0000 2016,780367358212841473,iamAhmedRK,0,0,b'uffff beauty of Pakistan @ArmeenaRK &amp; @Haniaamirr &lt;3 https://t.co/USuLHiy9Yy'
Mon Sep 26 11:24:11 +0000 2016,780367356765859840,iBasitt,0,0,b'@fasiranjha yup. one thing more. Cpec can also prove to be a factor that can balance the civil military relations in pakistan.'
Mon Sep 26 11:24:10 +0000 2016,780367356132417536,mmaunishpandya,9,0,"b'RT @BalochKahaan: Pakistan is a rogue state which has been killed 5000 Baloch people in custody and 20,000 baloch abducted. #TerrorStatePak\\u2026'"
Mon Sep 26 11:24:10 +0000 2016,780367355851468800,abhishek1122,1,0,b'RT @_Rakesh_RC: Empty rhetoric. Does this mean India will act or that Pakistan should stop exporting terror? https://t.co/dxayRwvrQL'
Mon Sep 26 11:24:10 +0000 2016,780367355054403585,anilguptarsd,0,0,"b""Al-Qaeda and Pakistan's ISI are one and the same: Their differences over Kashmir is a smokescreen via @firstpost   https://t.co/P984ZfcUEZ"""
Mon Sep 26 11:24:10 +0000 2016,780367354530181120,AAPHarsh1,621,0,b'RT @dhume: Maybe if Pakistan carries out a few more attacks young Harshvardhan will crack the IIT exam. https://t.co/eVHDfsvOgO'
Mon Sep 26 11:24:09 +0000 2016,780367352340840448,MRavda,10,0,"b'RT @mojorojo: Meanwhile, in Pakistan https://t.co/HG66TTl1gH'"
Mon Sep 26 11:24:09 +0000 2016,780367351686496256,ahmadattiquejt1,3,0,b'RT @akhalilc: We have to eliminate corruption in Pakistan \\U0001f609 #SupportKhanSavePakistan https://t.co/MtJhm2gYFo'
Mon Sep 26 11:24:09 +0000 2016,780367349543268352,adnan7860786,12,0,b'RT @Ashish_1905: This is how Sanghi Chaddis react when de hear\\U0001f447\\n1.BEEF (Pic1)\\n2.PAKISTAN(Pic2)\\n#CMModiVsPMModi https://t.co/FmG4J4Ufvw'
Mon Sep 26 11:24:09 +0000 2016,780367348532387841,mitrutdocan,1,0,b'Afghan refugees have settled in Pakistan for decades. Now they\\u2019re being ordered to leave. https://t.co/oI6XyO0Ws6'
Mon Sep 26 11:24:08 +0000 2016,780367346791804928,_QuickieNews,0,0,"b""No clarity on Pakistan yet, but PM Modi's twin speeches have confused his critics - Firstpost https://t.co/jF3yzkaCBN"""
Mon Sep 26 11:24:08 +0000 2016,780367344690352129,HotJobsPakistan,0,0,"b'Jobs in Pakistan Jobs in Pakistan Secretary To CEO Jobs in Karachi, Pakistan https://t.co/srxvzFLvyd Apply Now Apply Now'"
Mon Sep 26 11:24:08 +0000 2016,780367344426180609,AkashFeb14,535,0,"b'RT @minhazmerchant: Indus Waters Treaty: Few know that Mufti Mohammad Sayeed in 2002, then J&amp;K CM, demanded exit from #IWT. Must read https\\u2026'"
Mon Sep 26 11:24:08 +0000 2016,780367344421969920,Sohabobby,2,0,b'RT @NewsFromAmnesty: Pakistan: Urgent call to halt execution of death row prisoner with mental illness https://t.co/vdiHTRBkNU'
Mon Sep 26 11:24:06 +0000 2016,780367338918981632,143hurts,159,0,b'RT @kamaalrkhan: Indian Army won 1971 war within 14days against Pakistan to establish Bangladesh a free country so we need leader like Indi\\u2026'
Mon Sep 26 11:24:06 +0000 2016,780367338130513920,Alerts4News,0,1,"b'Lahore:\\nSamjhota Express 138 &amp; Dosti Bus 11 Musafiron Ko Lay Kar Bharat Rawana\\n*\\nPakistan Ka Pani Band Karnay Ki Bharti Tayyari, Ijlas Talab'"
Mon Sep 26 11:24:06 +0000 2016,780367337144913920,5_3shivani,53,0,b'RT @TheViralFever: Sushma Swaraj all set to give befitting reply to Pakistan at UN today. https://t.co/uy682Sqqir'
Mon Sep 26 11:24:06 +0000 2016,780367336486408192,ahmadattiquejt1,2,0,b'RT @ahmadattiquejt1: Lets stand with @ImranKhanPTI  to eradicate corruption from Pakistan\\n#SupportKhanSavePakistan\\n https://t.co/IoGNiid3GS'
Mon Sep 26 11:24:06 +0000 2016,780367336050192384,jab9777,30,0,"b""RT @MpccSanjay: Modi's Jumla Niti!\\U0001f644\\nManmohanSingh policy of Not attacking Pakistan was sign of 'Weakness'!!\\nIn Present time, it is 'Strateg\\u2026"""
Mon Sep 26 11:24:05 +0000 2016,780367335446249472,only_love_India,11,0,b'RT @timesofindia: Congress seeks special session of Parliament to discuss internal security and to declare Pakistan a terror sponsoring sta\\u2026'
Mon Sep 26 11:24:04 +0000 2016,780367329062289409,irkjain,4,1,"b'Friends\\nPl give a last push in declaring #Pak #TerrorState\\nonly15k registrations,now needed\\nhttps://t.co/9JTQyCfuvK\\nhttps://t.co/GRpLnhtcLv'"
Mon Sep 26 11:24:04 +0000 2016,780367328689217536,varsha781,0,0,b'An apple a day keep #kashmir away from pakistan \\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f\\U0001f34e\\U0001f34f'
Mon Sep 26 11:24:04 +0000 2016,780367328420634624,JagranNews,3,11,b'\\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0928\\u0947 \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u0938\\u0947 \\u092e\\u094b\\u0938\\u094d\\u091f \\u092b\\u0947\\u0935\\u0930\\u094d\\u0921 \\u0928\\u0947\\u0936\\u0928 \\u0915\\u093e \\u0926\\u0930\\u094d\\u091c\\u093e \\u0935\\u093e\\u092a\\u0938 \\u0932\\u0947\\u0928\\u0947 \\u0915\\u0947 \\u0938\\u093e\\u0925 \\u0939\\u0940 \\u0909\\u0938 \\u092a\\u0930 \\u0906\\u0930\\u094d\\u0925\\u093f\\u0915 \\u092a\\u094d\\u0930\\u0924\\u093f\\u092c\\u0902\\u0927 \\u0932\\u0917\\u093e\\u0928\\u0947 \\u0915\\u0940 \\u092e\\u093e\\u0902\\u0917 \\u0915\\u0940\\n#Congress #Pakistan'
Mon Sep 26 11:24:04 +0000 2016,780367327640559616,saim_riz,0,0,b'@YaAbalFazl @Karachi_Post @WaatEvar what about Taliban ka Pakistan Murdabad? Still wrong?'
